caseId,intensityMode,taskMode,method,dfMHz,PRP,chipLength,Ncoh,codeType,codeLength,nFreq,scanTimeSec,heightResolutionKm,integrationGainDb,observabilityScore,complexityCost,fixedErr
1341,strong,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
1342,strong,weakEs,NSGA-II task-driven,0.0948212676802036,0.00742222872254914,1.49296182788782e-05,36,barker,13,13,3.473603042153,2.23789348041331,26.7024585307412,1,0.0225,0
1342,strong,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1342,strong,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1342,strong,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
1343,strong,full_trace,NSGA-II task-driven,0.0493818787900288,0.00801129709438275,1.28727197741408e-05,14,barker,13,25,2.80395398303396,1.92957215111744,22.6007138798507,0.757193848560768,0.00875,0
1343,strong,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1343,strong,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1343,strong,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
1344,strong,balanced,NSGA-II task-driven,0.102142121253349,0.00718645580343829,8.07819691513174e-06,10,barker,13,12,0.862374696412594,1.21089125469768,21.1394335230684,0.652816680219169,0.00625,0
1344,strong,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1344,strong,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1344,strong,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,11,1.408,2.398339664,23.1806333496276,0.798616667830544,0.01,0
1345,strong,fast,NSGA-II task-driven,0.261868353287024,0.00693681322788021,1.08023894920108e-05,6,barker,13,5,0.208104396836406,1.61923744904164,18.9209460269048,0.494353287636057,0.00375,0
1345,strong,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1345,strong,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1345,strong,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
1346,strong,foEs,NSGA-II task-driven,0.02,0.00795187699956941,1.47796692009799e-05,6,barker,13,26,1.24049281193283,2.21541667909434,18.9209460269048,0.494353287636057,0.00375,0
1346,strong,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1346,strong,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1346,strong,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
1347,strong,hEs,NSGA-II task-driven,0.1,0.01,8e-06,10,complementary,16,13,2.6,1.199169832,23.5411998265593,0.824371416182804,0.15625,0
1347,strong,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1347,strong,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1347,strong,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
1348,strong,weakEs,NSGA-II task-driven,0.108249601247536,0.0090468473262011,8e-06,28,barker,13,12,3.03974070160357,1.199169832,25.6110138364906,0.97221527403504,0.0175,0
1348,strong,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1348,strong,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1348,strong,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
1349,strong,full_trace,NSGA-II task-driven,0.02,0.00800087527661799,8e-06,12,barker,13,61,5.85664070248437,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
1349,strong,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1349,strong,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1349,strong,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
1350,strong,balanced,NSGA-II task-driven,0.106970640929068,0.00847151115855747,8.19074006896028e-06,10,barker,13,12,1.0165813390269,1.22776104905635,21.1394335230684,0.652816680219169,0.00625,0
1350,strong,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1350,strong,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1350,strong,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,11,1.408,2.398339664,23.1806333496276,0.798616667830544,0.01,0
1351,strong,fast,NSGA-II task-driven,0.269704977981305,0.00673816321788055,1.71353419727123e-05,6,barker,13,5,0.202144896536416,2.56852314433499,18.9209460269048,0.494353287636057,0.00375,0
1351,strong,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1351,strong,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1351,strong,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
1352,strong,foEs,NSGA-II task-driven,0.02,0.00717548908661768,1.35030119004609e-05,6,barker,13,26,1.11937629751236,2.02405056402121,18.9209460269048,0.494353287636057,0.00375,0
1352,strong,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1352,strong,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1352,strong,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
1353,strong,hEs,NSGA-II task-driven,0.0953451062104801,0.00839227695958321,8e-06,10,complementary,16,13,2.18199200949164,1.199169832,23.5411998265593,0.824371416182804,0.15625,0
1353,strong,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1353,strong,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1353,strong,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
1354,strong,weakEs,NSGA-II task-driven,0.104749438083833,0.00738776451530189,1.13362337091528e-05,38,barker,13,12,3.36882061897766,1.69925868406468,26.9372694892365,1,0.02375,0
1354,strong,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1354,strong,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1354,strong,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
1355,strong,full_trace,NSGA-II task-driven,0.0525892468918746,0.00949346110694016,9.3608602507287e-06,12,barker,13,23,2.62019526551548,1.40315765178023,21.9312459835446,0.70937471311033,0.0075,0
1355,strong,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1355,strong,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1355,strong,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
1356,strong,balanced,NSGA-II task-driven,0.106162548708894,0.00689076915295983,8e-06,10,barker,13,12,0.82689229835518,1.199169832,21.1394335230684,0.652816680219169,0.00625,0
1356,strong,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1356,strong,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1356,strong,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,11,1.408,2.398339664,23.1806333496276,0.798616667830544,0.01,0
1357,strong,fast,NSGA-II task-driven,0.264331319737073,0.00680115390365228,2.19871188763233e-05,6,barker,13,5,0.204034617109568,3.29578620613559,18.9209460269048,0.494353287636057,0.00375,0
1357,strong,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1357,strong,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1357,strong,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
1358,strong,foEs,NSGA-II task-driven,0.0258359853549767,0.00713451578183203,1.12062183964852e-05,10,barker,13,20,1.42690315636641,1.67976987898355,21.1394335230684,0.652816680219169,0.00625,0
1358,strong,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1358,strong,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1358,strong,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
1359,strong,hEs,NSGA-II task-driven,0.0815370855436408,0.00729456746945506,8e-06,18,barker,13,15,1.96953321675287,1.199169832,23.6921585741014,0.835154183864388,0.01125,0
1359,strong,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1359,strong,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1359,strong,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
1360,strong,weakEs,NSGA-II task-driven,0.101111461933663,0.00801719661909792,9.11168880830548e-06,36,barker,13,12,3.4634289394503,1.36580779218649,26.7024585307412,1,0.0225,0
1360,strong,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1360,strong,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1360,strong,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
1361,strong,full_trace,NSGA-II task-driven,0.0333121670466586,0.00799501340634305,8.78925577249121e-06,12,barker,13,37,3.54978595241632,1.31747629601291,21.9312459835446,0.70937471311033,0.0075,0
1361,strong,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1361,strong,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1361,strong,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
1362,strong,balanced,NSGA-II task-driven,0.101170705717172,0.00693001083296979,8e-06,10,barker,13,12,0.831601299956375,1.199169832,21.1394335230684,0.652816680219169,0.00625,0
1362,strong,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1362,strong,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1362,strong,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,11,1.408,2.398339664,23.1806333496276,0.798616667830544,0.01,0
1363,strong,fast,NSGA-II task-driven,0.295605508368754,0.00673561686163955,2.07871263916008e-05,6,barker,13,5,0.202068505849186,3.11591185784734,18.9209460269048,0.494353287636057,0.00375,0
1363,strong,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1363,strong,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1363,strong,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
1364,strong,foEs,NSGA-II task-driven,0.02,0.00767985310275788,1.20293521748322e-05,6,barker,13,26,1.19805708403023,1.80315452832029,18.9209460269048,0.494353287636057,0.00375,0
1364,strong,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1364,strong,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1364,strong,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
1365,strong,hEs,NSGA-II task-driven,0.10049668250226,0.00848841976735721,8e-06,10,barker,13,12,1.01861037208287,1.199169832,21.1394335230684,0.652816680219169,0.00625,0
1365,strong,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1365,strong,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1365,strong,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
1366,strong,weakEs,NSGA-II task-driven,0.0968275898917198,0.0106712051150032,8e-06,26,barker,13,13,3.60686732887109,1.199169832,25.2891670027765,0.949226214484039,0.01625,0
1366,strong,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1366,strong,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1366,strong,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
1367,strong,full_trace,NSGA-II task-driven,0.0434167135651889,0.0101306143957841,8e-06,14,barker,13,28,3.97120084314738,1.199169832,22.6007138798507,0.757193848560768,0.00875,0
1367,strong,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1367,strong,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1367,strong,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
1368,strong,balanced,NSGA-II task-driven,0.10920652382333,0.00729926021740114,8e-06,10,barker,13,12,0.875911226088136,1.199169832,21.1394335230684,0.652816680219169,0.00625,0
1368,strong,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1368,strong,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1368,strong,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,11,1.408,2.398339664,23.1806333496276,0.798616667830544,0.01,0
1369,strong,fast,NSGA-II task-driven,0.251818738992613,0.00673869352451038,1.33722688477415e-05,6,barker,13,5,0.202160805735312,2.00445267345062,18.9209460269048,0.494353287636057,0.00375,0
1369,strong,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1369,strong,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1369,strong,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
1370,strong,foEs,NSGA-II task-driven,0.02,0.00702586949578911,8.98433466557498e-06,6,barker,13,26,1.0960356413431,1.34671788644367,18.9209460269048,0.494353287636057,0.00375,0
1370,strong,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1370,strong,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1370,strong,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
1371,strong,hEs,NSGA-II task-driven,0.103854877797706,0.00792106192548806,8e-06,18,barker,13,12,1.71094937590542,1.199169832,23.6921585741014,0.835154183864388,0.01125,0
1371,strong,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1371,strong,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1371,strong,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
1372,strong,weakEs,NSGA-II task-driven,0.103926209020927,0.0068979481432949,1.26391341687059e-05,36,barker,13,12,2.9799135979034,1.89455854971406,26.7024585307412,1,0.0225,0
1372,strong,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1372,strong,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1372,strong,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
1373,strong,full_trace,NSGA-II task-driven,0.0393121206690479,0.00796636353011625,8.14454116881636e-06,14,barker,13,31,3.45740177207045,1.22083600814082,22.6007138798507,0.757193848560768,0.00875,0
1373,strong,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1373,strong,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1373,strong,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
1374,strong,balanced,NSGA-II task-driven,0.104786081607394,0.00712142613413664,8.71345953635544e-06,10,barker,13,12,0.854571136096397,1.30611472604377,21.1394335230684,0.652816680219169,0.00625,0
1374,strong,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1374,strong,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1374,strong,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,11,1.408,2.398339664,23.1806333496276,0.798616667830544,0.01,0
1375,strong,fast,NSGA-II task-driven,0.248013387455325,0.00672585338418503,2.39418153772452e-05,6,barker,13,5,0.201775601525551,3.58878784046327,18.9209460269048,0.494353287636057,0.00375,0
1375,strong,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1375,strong,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1375,strong,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
1376,strong,foEs,NSGA-II task-driven,0.0208626818656142,0.00696247112826364,1.74962619914036e-05,8,barker,13,24,1.33679445662662,2.62262369410744,20.1703333929878,0.583595242356272,0.005,0
1376,strong,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1376,strong,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1376,strong,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
1377,strong,hEs,NSGA-II task-driven,0.0890347549772445,0.00854406604897666,8e-06,12,barker,13,14,1.43540309622808,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
1377,strong,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1377,strong,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1377,strong,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
1378,strong,weakEs,NSGA-II task-driven,0.085068379430892,0.0104243430485427,1.58991884375056e-05,32,barker,13,15,5.00368466330052,2.38322839094249,26.1909333062674,1,0.02,0
1378,strong,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1378,strong,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1378,strong,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
1379,strong,full_trace,NSGA-II task-driven,0.0282986225799585,0.00674953091008005,1.16936349313612e-05,14,barker,13,43,4.06321760786819,1.75283177951372,22.6007138798507,0.757193848560768,0.00875,0
1379,strong,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1379,strong,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1379,strong,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
1380,strong,balanced,NSGA-II task-driven,0.104882027476342,0.00723277867723575,8e-06,10,barker,13,12,0.86793344126829,1.199169832,21.1394335230684,0.652816680219169,0.00625,0
1380,strong,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1380,strong,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
1380,strong,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,11,1.408,2.398339664,23.1806333496276,0.798616667830544,0.01,0
1381,strong,fast,NSGA-II task-driven,0.367947427674106,0.00669864865873624,1.70648909676209e-05,6,barker,13,9,0.361727027571757,2.55796280434253,18.9209460269048,0.494353287636057,0.00375,0
1381,strong,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,33,4.224,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1381,strong,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
1381,strong,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,14,0.896,3.597509496,20.1703333929878,0.583595242356272,0.005,0
1382,strong,foEs,NSGA-II task-driven,0.02,0.00749437560644838,9.99368745600926e-06,6,barker,13,26,1.16912259460595,1.49801606346039,18.9209460269048,0.494353287636057,0.00375,0
1382,strong,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1382,strong,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,9
1382,strong,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
1383,strong,hEs,NSGA-II task-driven,0.242732692793407,0.00769615436722381,8e-06,20,barker,13,14,2.15492322282267,1.199169832,24.1497334797082,0.867838105693442,0.0125,0
1383,strong,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,33,4.224,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1383,strong,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
1383,strong,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,28,2.688,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
1384,strong,weakEs,NSGA-II task-driven,0.187174004344555,0.0077603112938287,1.80638114538578e-05,34,barker,13,18,4.74931051182316,2.70769721830029,26.4542226934909,1,0.02125,0
1384,strong,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,33,4.224,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1384,strong,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
1384,strong,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,28,12.544,2.398339664,28.0127801399814,1,0.1675,0
1385,strong,full_trace,NSGA-II task-driven,0.110950214088947,0.00773253071062828,1.02151551773346e-05,14,barker,13,30,3.24766289846388,1.53121323973228,22.6007138798507,0.757193848560768,0.00875,0
1385,strong,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,33,4.224,2.99792458,23.1806333496276,0.798616667830544,0.01,0
1385,strong,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
1385,strong,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,66,8.448,2.098547206,23.1806333496276,0.798616667830544,0.01,0
